Symbol,Gene_Symbol,CD11cC8_Y_F5_MACS,CD11cC8_Y_F4_MACS,CD11cC8_Y_F3_MACS,CD11cC8_O_F4_MACS,CD11cC8_O_F3_MACS,CD11cC8_O_F1_MACS,C8_Y_F6_MACS,C8_Y_F2_MACS,C8_Y_F1_MACS,C8_O_F7_MACS,C8_O_F4_MACS,C8_O_F2_MACS
ENSMUSG00000001119,Col6a1,2.535904847,0.119843882,0,0.715292233,0.153484332,0.15219748,0,0,0.247216588,0,0,1.524929807
ENSMUSG00000001120,Pcbp3,0,1.797658227,0,15.97485986,0,0,0,0,0,0,0.716818302,1.355493161
ENSMUSG00000001123,Lgals9,70.52985354,128.9520168,108.6122535,105.1479582,158.3958309,120.996997,40.07066845,77.44183935,119.4056122,90.67741532,86.97395393,73.8743773
ENSMUSG00000001127,Araf,36.77062027,43.86286073,51.35807986,68.66805433,70.9097615,9.28404631,11.48092186,66.22463699,9.147013772,9.243814183,30.82318697,61.5055022
ENSMUSG00000001128,Cfp,92.40203284,127.9932657,132.0414682,36.71833461,92.70453667,80.96905962,85.76923977,82.40329423,84.54807324,63.3861544,73.3544062,130.8050901
ENSMUSG00000001131,Timp1,0.316988106,2.277033754,0,0.715292233,0.306968664,0,0,0,0.741649765,0,0,0.169436645
ENSMUSG00000001134,Uxt,0,1.797658227,7.602857744,0,2.302264984,11.56700852,0,0,0,0,1.911515471,0.169436645
ENSMUSG00000001138,Cnnm3,22.03067335,25.40690294,60.04706014,58.17710159,77.50958778,14.76315561,62.13204771,20.49296584,116.9334463,57.00352079,38.23030942,18.46859432
ENSMUSG00000001143,Lman2l,17.27585177,28.88237551,26.37726156,0,9.209059935,15.21974805,25.88835321,20.70868127,20.02454366,35.21453022,10.03545622,66.7580382
ENSMUSG00000001150,Mcm3ap,17.75133393,21.21236707,39.87621306,33.85716568,9.669512931,29.37411374,0.225116115,42.71165513,32.1381565,101.4618652,14.57530547,35.07338555
ENSMUSG00000001151,Pcnt,133.9274747,100.309329,78.97662432,75.34411517,151.1820673,26.78675657,138.4464107,109.1520075,120.8889117,100.3614111,154.1159348,192.9883389
ENSMUSG00000001155,Ftcd,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001156,Mxd1,119.1875278,239.8076074,94.95814161,222.4558844,97.30906664,48.3987988,228.2677405,105.7005607,312.7289844,430.7177227,389.2323378,359.7139977
ENSMUSG00000001157,Gmcl1,0.633976212,25.16721517,7.602857744,2.145876698,12.89268391,21.76423971,0.90046446,75.50040048,54.14043287,85.83541741,33.69046018,52.18648672
ENSMUSG00000001158,Snrnp27,73.22425244,43.02395356,42.04845813,106.8169734,47.27317433,114.6047028,83.96831085,23.081551,32.38537308,124.131219,50.41622055,53.88085317
ENSMUSG00000001166,Oas1c,4.437833481,5.273130798,0,0,0.153484332,7.609874025,6.078135102,0,0,0,0.477878868,1.016619871
ENSMUSG00000001168,Oas1h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001173,Ocrl,14.10597071,17.25751898,34.13527966,50.07045628,12.12526225,24.9603868,38.71997176,13.15864123,0.741649765,25.3104436,43.24803753,0.508309936
ENSMUSG00000001175,Calm1,2408.792616,2439.062682,2930.513759,2721.448514,2460.200362,2550.981971,2712.649184,2382.145493,3247.684322,2740.350724,2540.404061,2065.432705
ENSMUSG00000001211,Agpat3,5.230303746,15.22017299,13.4989515,42.91753396,22.8691655,52.66032825,6.978599562,36.45590766,75.40105947,90.23723369,25.08864056,55.57521962
ENSMUSG00000001225,Slc26a3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001227,Sema6b,0,10.5462616,0,10.252522,24.25052449,0,10.80557351,0,0,2.86118058,6.690304148,8.302395614
ENSMUSG00000001228,Uhrf1,8.083196698,5.033443034,8.06833883,3.099599675,6.292857622,0,0.675348345,7.765755478,0.247216588,0,12.90272943,12.87718503
ENSMUSG00000001229,Dpp9,25.20055441,43.74301685,67.49475752,30.757566,62.16115456,21.76423971,3.601857838,3.020016019,77.62600877,67.12769823,85.06243846,43.71465446
ENSMUSG00000001240,Ramp2,0,0,0,0,0,1.217579844,6.303251217,2.372869729,0,0,0,0
ENSMUSG00000001247,Lsr,70.05437138,166.223464,55.70257,117.3079262,117.4155142,73.3591856,107.3803868,97.2876589,96.1672529,70.42906044,42.2922798,29.31253962
ENSMUSG00000001248,Gramd1a,70.52985354,53.45037127,91.38945328,94.41857471,48.80801765,82.33883695,51.3264742,74.42182333,111.4946814,79.89296544,104.1775932,108.7783262
ENSMUSG00000001249,Hpn,4.91331564,0,0,19.78975177,0,0,0,0,0,0,0,0
ENSMUSG00000001260,Gabrg1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001270,Ckb,84.79431831,72.86508012,72.61504947,109.9165731,132.9174317,121.6057869,196.5263683,122.3106488,92.70622066,118.188767,92.94743978,33.3790191
ENSMUSG00000001280,Sp1,289.0931525,181.8031686,234.1369864,106.5785427,224.7010624,179.1364345,149.0268681,317.9645437,286.0295928,294.481509,280.0370165,177.9084774
ENSMUSG00000001281,Itgb7,46.91423966,97.91245141,58.02997543,158.5564449,171.7489678,89.18772357,69.33576339,195.4381795,122.3722113,36.97525673,101.31032,165.0312924
ENSMUSG00000001285,Myg1,0,2.876253163,6.982216295,0.476861488,17.65069821,3.348344571,19.585102,10.57005607,0,13.86572127,0.238939434,0
ENSMUSG00000001288,Rarg,90.97558637,94.07744719,83.16595409,92.7495595,51.8777043,25.11258428,76.53947906,53.49742662,138.9357227,19.36799162,48.50470508,81.32958969
ENSMUSG00000001289,Pfdn5,126.9537364,137.2212446,105.6642066,237.9538827,121.8665598,153.2628629,136.8705979,148.6279312,168.6017133,153.8434789,104.4165326,137.4131192
ENSMUSG00000001300,Efnb2,0,0,0,0,0,1.369777324,0,0,0,0,0,0
ENSMUSG00000001305,Rrp15,4.596327534,12.34391982,16.29183802,0,0.306968664,9.436243791,11.48092186,22.86583557,0,7.262996858,15.29212377,12.03000181
ENSMUSG00000001313,Rnd2,0,0.119843882,0.155160362,0,0,11.56700852,0,0,0,0,0.238939434,0
ENSMUSG00000001323,Srr,0,10.78594936,0,0.476861488,0.153484332,0,7.879064021,0,0,0,3.823030942,0
ENSMUSG00000001333,Sync,0,0,3.258367604,0,0,0,0,0,0,0.220090814,0,0
ENSMUSG00000001334,Fndc5,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001348,Acp5,40.7329716,19.77424049,82.85563337,69.62177731,47.580143,20.24226491,24.31254041,17.25723439,15.57464507,10.34426825,59.9737979,32.19296258
ENSMUSG00000001349,Cnn1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001366,Fbxo9,57.69183526,39.18894934,45.92746719,45.77870289,35.60836508,49.76857612,82.61761417,32.78874535,61.30971393,38.51589243,31.30106584,49.47550039
ENSMUSG00000001376,Vps50,14.42295881,10.5462616,62.21930521,0.953722977,12.73919958,2.891752129,11.70603797,43.79023228,37.08248826,3.741543836,8.840759053,5.083099355
ENSMUSG00000001380,Hars,33.75923327,25.40690294,52.75452312,28.13482782,3.376655309,33.48344571,3.376741723,29.76872933,6.674847888,0.220090814,24.13288282,4.57478942
ENSMUSG00000001383,Zmat2,100.1682414,111.9341856,104.8884048,2.145876698,84.2628984,63.00975692,55.15344815,78.73613192,33.86867262,80.9934195,60.92955564,127.9246671
ENSMUSG00000001403,Ube2c,43.4273705,80.8946202,34.91108148,25.98895112,36.22230241,14.45876065,70.68646008,43.79023228,39.55465415,67.34778904,50.17728111,49.64493704
ENSMUSG00000001415,Smg5,3.962351323,21.21236707,1.086122535,0.476861488,11.51132492,11.56700852,26.56370156,45.94738658,0.247216588,14.52599372,27.95591376,8.980142195
ENSMUSG00000001416,Cct3,93.51149122,151.1231349,101.3197165,85.59663717,40.21289505,53.72571061,30.39067551,137.4107289,27.19382473,23.98989871,144.3194181,95.22339459
ENSMUSG00000001418,Glmp,50.08412072,88.0852531,51.35807986,82.02017601,25.47839915,42.31089958,40.52090068,24.59155901,95.92003631,163.7475655,106.0891086,55.40578297
ENSMUSG00000001419,Mef2d,372.9365065,207.5696032,323.3541946,522.6401913,404.4312155,433.7628194,403.8583101,454.5124109,660.8099409,440.4017186,287.4441389,181.2972103
ENSMUSG00000001420,Tmem79,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001424,Snd1,119.1875278,143.932502,126.6108555,61.75356275,167.9118595,47.94220636,117.0603797,91.24762686,94.68395337,152.0827524,50.17728111,68.28296801
ENSMUSG00000001435,Col18a1,0,0,0,0.476861488,0.153484332,0,0,0,0,0,0,0.169436645
ENSMUSG00000001436,Slc19a1,0,5.033443034,0,0.476861488,7.52073228,0,0.225116115,9.922909777,33.12702285,0.440181628,0.238939434,12.03000181
ENSMUSG00000001440,Kpnb1,127.4292185,65.79429109,59.73673941,160.7023216,31.61777244,91.3184883,41.87159737,16.82580353,10.38309671,134.0353056,83.62880185,133.5160764
ENSMUSG00000001441,Npepps,64.34858548,93.83775943,95.4236227,128.9910326,97.30906664,181.7237917,123.5887471,101.3862521,147.8355199,1.100454069,122.814869,98.6121275
ENSMUSG00000001444,Tbx21,25.20055441,5.512818562,31.03207242,14.78270614,9.362544267,19.17688254,110.3068963,101.3862521,121.8777781,53.04188614,131.1777492,76.75480027
ENSMUSG00000001445,Mrpl10,51.51056719,25.28705905,28.08402554,46.49399512,39.90592638,4.870319376,36.01857838,35.16161508,50.43218404,16.06662941,17.20363924,54.72803639
ENSMUSG00000001467,Cyp51,68.46943086,52.25193245,43.75522212,77.96685336,62.62160755,52.20373581,37.8195073,97.07194347,119.1583956,54.58252184,27.95591376,65.40254504
ENSMUSG00000001472,Tcf25,325.7052787,264.615291,162.7632199,232.2315449,210.4270195,288.870818,220.8389087,140.2150295,311.740118,246.0615299,180.3992726,203.3239742
ENSMUSG00000001473,Tubb6,51.66906125,29.48159492,27.15306337,29.32698154,72.90505782,47.63781139,55.82879649,20.9243967,35.10475556,69.10851556,8.601819619,4.744226065
ENSMUSG00000001482,Def8,18.8607923,31.99831643,2.94804688,56.26965563,20.87386918,20.24226491,27.2390499,23.29726643,0.494433177,51.72134126,20.07091245,17.79084774
ENSMUSG00000001493,Meox1,0,0,0,0,0,0,26.11346933,0,0,0,0,0
ENSMUSG00000001494,Sost,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001496,Nkx2-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001497,Pax9,0,0,0,0,0.306968664,0,0,0,0,0,0,0
ENSMUSG00000001504,Irx2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001506,Col1a1,0,0.239687764,0,3.576461163,1.688327655,0.304394961,0,0,2.719382473,0.880363255,0,2.880422968
ENSMUSG00000001507,Itga3,0,0.119843882,0,0,0,0,0,5.608601178,0,0,0,0
ENSMUSG00000001508,Sgca,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001510,Dlx3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001517,Foxm1,15.05693503,19.89408437,73.39085128,29.56541228,47.27317433,7.153281583,21.83626314,0.43143086,15.57464507,10.78444988,50.17728111,28.80422968
ENSMUSG00000001518,Itfg2,31.22332842,4.194535862,0,0.238430744,1.534843322,0.760987402,0,0,9.39423036,0.220090814,0.477878868,0
ENSMUSG00000001520,Nrip2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001521,Tulp3,0,0,0,0.476861488,0.613937329,0,0,0,0,0,0,0.169436645
ENSMUSG00000001524,Gtf2h4,8.71717291,16.77814345,12.25766861,23.36621293,6.446341954,0.15219748,0,2.588585159,35.59918873,0.220090814,26.04439829,3.727606194
ENSMUSG00000001525,Tubb5,384.5065724,460.3203499,328.1641659,399.3714966,323.851941,248.6906831,266.0872478,196.9481875,355.9918873,459.5496194,266.1785293,157.57608
ENSMUSG00000001542,Ell2,63.23912711,19.89408437,13.34379114,0.238430744,6.599826286,13.39337828,8.779528481,26.10156702,5.438764945,13.64563046,39.66394602,19.14634091
ENSMUSG00000001552,Jup,16.1663934,29.6014388,16.29183802,20.505044,19.64599453,40.02793737,35.56834615,7.981470907,33.12702285,21.12871813,46.5931896,44.73127433
ENSMUSG00000001555,Fkbp10,0,0,0,0.238430744,0,0,0,0,0,0,5.256667545,0
ENSMUSG00000001558,Klhl10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001566,Mnx1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001569,Nom1,37.88007864,27.68393669,21.87761106,53.4084867,1.841811987,4.413726934,63.93297663,35.16161508,55.37651581,12.98535802,46.35425017,19.82408749
ENSMUSG00000001576,Ergic1,7.290726434,12.82329535,24.51533721,10.96781423,15.34843322,56.76966022,8.554412366,5.824316608,46.22950204,0,27.4780349,47.10338736
ENSMUSG00000001583,Tnk1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001588,Acap1,0.158494053,9.827198305,3.413527966,0.715292233,0.613937329,1.826369766,11.03068963,20.70868127,34.1158892,0,19.59303358,54.05028981
ENSMUSG00000001604,Tcea3,3.486869164,7.070789025,3.103207242,61.75356275,2.76271798,19.32908002,13.95719912,24.16012815,0.247216588,28.6118058,22.93818565,2.202676387
ENSMUSG00000001622,Csn3,0,0,0.155160362,0,0,0,0,0,0,0,0,0
ENSMUSG00000001627,Ifrd1,727.4877028,547.8063836,496.6683191,579.1482777,605.8026594,575.9152662,504.4852135,635.9290874,653.3934432,586.1018373,409.5421897,486.622045
ENSMUSG00000001630,Stk38l,12.83801829,37.87066664,16.75731911,91.31897503,25.47839915,6.848886622,0,21.14011213,5.438764945,77.47196648,10.51333509,4.405352775
ENSMUSG00000001632,Brpf1,169.5886366,137.1014007,146.0059007,135.190232,125.0897308,136.52114,129.4417661,143.4507609,162.6685152,125.8919455,104.1775932,146.3932614
ENSMUSG00000001642,Akr1b3,0,0,0,0,0,0.304394961,0,7.334324618,0,0,0,0
ENSMUSG00000001655,Hoxc13,0,0,0,0.476861488,0,0.15219748,0,0,0,0,0,0
ENSMUSG00000001656,Hoxc11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001657,Hoxc8,0,0,0,0.238430744,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000001661,Hoxc6,0,0,0,0,0,0,0,0,0.247216588,0,0.238939434,0
ENSMUSG00000001663,Gstt1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001665,Gstt3,22.03067335,7.190632906,0,0,0.460452997,23.438412,0,0.43143086,0,0,3.584091508,16.60479123
ENSMUSG00000001666,Ddt,33.44224516,21.45205484,28.39434627,0.715292233,20.56690052,69.55424859,21.83626314,12.08006408,9.888663537,15.40635697,1.911515471,3.558169549
ENSMUSG00000001670,Tat,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001672,Marveld3,0.158494053,0.239687764,0.310320724,1.907445954,0.613937329,0.913184883,0.45023223,0.21571543,0.494433177,0.440181628,0.477878868,1.524929807
ENSMUSG00000001674,Ddx18,10.46060749,5.033443034,0.155160362,0,25.01794616,39.72354241,39.17020399,1.07857715,0,49.30034231,29.86742923,22.02676387
ENSMUSG00000001687,Ubl3,243.1298772,163.8265864,200.4671879,289.2164927,265.5278948,189.1814683,355.0081132,234.2669569,232.6308097,185.9767377,281.2317137,350.9032922
ENSMUSG00000001700,Gramd3,11.57006586,8.988291133,3.568688329,55.5543634,38.52456739,15.98073545,86.89482035,0.21571543,78.12044194,0,1.433636603,0.169436645
ENSMUSG00000001707,Eef1e1,3.962351323,2.277033754,11.79218752,3.814891907,13.50662124,0,0.225116115,0.21571543,0,0,16.00894207,16.94366452
ENSMUSG00000001729,Akt1,316.6711177,461.7584765,657.8799354,455.8795829,415.6355717,438.3287438,268.7886412,327.0245918,427.9319146,274.8934265,363.9047578,469.8478171
ENSMUSG00000001739,Cldn15,0,5.872350207,4.809971226,13.35212168,7.367247948,0,0.225116115,0,0,67.12769823,4.539849244,0.169436645
ENSMUSG00000001741,Il16,17.11735771,60.52116029,89.83784966,27.41953558,136.1406027,56.00867282,122.0129343,46.81024829,117.4278795,98.60068461,68.09773865,151.8152341
ENSMUSG00000001750,Tcirg1,79.0885324,78.13821092,40.49685451,87.74251387,63.54251355,125.2585264,49.97577751,10.57005607,85.04250642,116.6481314,64.51364715,92.00409833
ENSMUSG00000001751,Naglu,10.30211344,39.54848098,32.42851568,93.22642099,16.11585489,56.31306778,68.66041504,0.64714629,13.84412895,0.220090814,3.10621264,30.83746942
ENSMUSG00000001755,Coasy,29.63838789,26.60534175,7.602857744,10.01409126,6.753310619,1.674172285,15.98324416,27.82729046,55.6237324,25.3104436,16.48682094,12.3688751
ENSMUSG00000001761,Smo,0,0,0,0.238430744,0,0,0,0,0,0,0,0
ENSMUSG00000001763,Tspan33,9.668137227,0.479375527,0.310320724,0.238430744,0,5.326911817,0,3.882877739,0,0,0.716818302,0
ENSMUSG00000001767,Crnkl1,0,34.39519407,2.637726156,18.83602879,32.69216277,65.29271913,13.95719912,14.23721838,31.39650673,31.91316801,85.30137789,17.79084774
ENSMUSG00000001768,Rin2,77.50359187,130.2702995,126.1453744,126.1298637,194.1576803,168.3304134,156.0054676,124.6835185,111.4946814,116.2079497,72.15970903,72.34944749
ENSMUSG00000001773,Folh1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001774,Chordc1,20.60422688,27.56409281,67.96023861,40.05636503,20.87386918,46.57242903,50.42600974,11.21720236,8.899797184,2.641089766,41.81440093,53.71141652
ENSMUSG00000001783,Rtcb,132.0255461,116.9676286,114.9738283,125.1761407,79.9653371,167.1128336,151.9533776,120.5849253,71.69281064,34.99443941,154.1159348,88.27649214
ENSMUSG00000001785,Pwp1,37.08760838,22.65049365,40.18653379,41.48694949,26.70627381,35.9186054,33.76741723,40.3387854,7.169281064,0,19.83197301,19.99352413
ENSMUSG00000001786,Fbxo7,54.83894231,49.85505482,28.39434627,66.28374689,50.80331397,53.87790809,157.1310482,60.18460495,87.5146723,36.5350751,20.54879131,1.694366452
ENSMUSG00000001794,Capns1,142.8031417,297.6922023,285.3399059,220.0715769,220.7104698,191.1600355,174.2398729,239.0126964,242.5194733,300.2038701,260.4439829,276.3511683
ENSMUSG00000001802,Lrp3,0,0,0,0.238430744,0,0,0,0,0,0,0,0
ENSMUSG00000001804,Dsg4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001815,Evx2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001819,Hoxd13,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001823,Hoxd12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001827,Folr1,0,0.119843882,0,44.10968768,0,0,0,23.94441272,0,0,0.238939434,0
ENSMUSG00000001829,Clpb,11.72855992,8.748603369,0,0,0,0,5.627902872,0.43143086,6.922064476,0,12.66379,5.930282581
ENSMUSG00000001833,Sept7,119.821504,221.7111813,262.6864931,199.0896714,191.241478,184.6155438,153.3040742,111.3091618,251.4192704,269.3911562,241.8067071,150.2903043
ENSMUSG00000001844,Zdhhc4,1.267952423,26.24581011,16.29183802,0.953722977,26.70627381,26.93895405,37.14415896,14.02150295,7.91093083,3.081271394,5.973485847,7.963522324
ENSMUSG00000001847,Rac1,430.9453299,755.9752062,728.4779001,463.270936,730.5854215,435.7413866,602.6358396,817.9929103,509.5133888,1093.851345,597.1096452,433.4189384
ENSMUSG00000001855,Nup214,49.29165045,17.25751898,13.96443259,5.245476373,22.25522818,24.35159688,31.7413722,72.48038446,18.29402754,5.502270347,13.61954773,8.132958969
ENSMUSG00000001864,Aif1l,0,0,0,0,0,0,0,0,0,0,2.628333773,0.169436645
ENSMUSG00000001865,Cpa3,12.83801829,9.947042187,3.413527966,0,2.302264984,0.15219748,0.90046446,0,6.180414711,40.27661894,1.911515471,16.60479123
ENSMUSG00000001870,Ltbp1,0,0,0,0.238430744,0.153484332,0,0.225116115,0,0,0,0,0
ENSMUSG00000001891,Ugp2,92.08504474,53.45037127,41.89329777,94.18014396,37.29669273,81.8822445,99.27620667,41.41736255,65.26517935,25.53053441,41.57546149,80.9907164
ENSMUSG00000001901,Kcnh6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001909,Trmt1,29.32139979,23.84893247,39.25557161,25.51208963,21.48780651,26.02576916,50.87624197,0.43143086,41.53238686,13.42553965,23.65500395,1.016619871
ENSMUSG00000001910,Nacc1,31.06483437,60.40131641,30.7217517,18.59759805,15.34843322,26.78675657,104.2287612,44.653094,6.674847888,23.54971708,38.46924885,33.20958246
ENSMUSG00000001911,Nfix,76.71112161,68.19116873,78.97662432,132.329063,45.27787801,113.8437154,121.7878182,104.6219835,82.32312395,22.00908139,50.17728111,43.71465446
ENSMUSG00000001918,Slc1a5,70.21286544,82.8121223,93.87201908,76.77469964,41.44076971,42.76749202,30.84090774,37.53448481,65.75961252,107.8444988,101.5492594,63.70817859
ENSMUSG00000001924,Uba1,197.642084,357.853831,189.9162832,183.1148116,286.862217,159.959552,294.4518783,276.978612,330.5285787,374.1543836,240.6120099,222.4703151
ENSMUSG00000001930,Vwf,0.316988106,8.269227842,0.155160362,0.238430744,0,0,0,0,26.69939155,0,3.10621264,13.21605832
ENSMUSG00000001942,Siae,20.76272093,1.318282699,8.84414064,0.238430744,9.516028599,45.65924415,72.71250511,9.922909777,0,0.220090814,2.628333773,0.508309936
ENSMUSG00000001943,Vsig2,0,0,0,0,0,2.282962207,0,0,0,0,0,0
ENSMUSG00000001946,Esam,12.67952423,0.239687764,0,32.18815047,0.153484332,0,0,7.550040048,0.247216588,0,19.59303358,23.55169368
ENSMUSG00000001948,Spa17,0,0,0,0,0.153484332,0.913184883,0.225116115,0,0,0,1.672576037,0
ENSMUSG00000001962,Fam50a,37.72158459,64.59585228,30.7217517,26.9426741,26.39930515,31.04828602,33.317185,9.491478917,47.71280157,0,43.0090981,32.87070917
ENSMUSG00000001964,Emd,176.4038809,217.5166454,262.221012,282.3020011,148.7263179,215.8160273,201.0286906,263.8199708,330.7757953,119.9494936,153.8769954,132.6688932
ENSMUSG00000001983,Taco1,1.10945837,4.434223626,0,0,3.530139642,0,0,16.39437267,0,0,0,0
ENSMUSG00000001985,Grik3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001986,Gria3,2.535904847,11.74470041,0,31.47285824,20.87386918,0,16.20836027,16.82580353,0.247216588,2.420998953,12.90272943,10.67450865
ENSMUSG00000001988,Npas1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001995,Sipa1l2,31.69881058,37.99051052,54.77160783,48.16301033,15.65540189,11.11041608,34.89299781,9.707194347,7.663714241,78.57242055,21.02667018,4.066479484
ENSMUSG00000001998,Ap4e1,24.72507225,12.94313923,14.42991368,12.87526019,4.451045635,12.93678584,6.078135102,16.6100881,0.741649765,19.14790081,15.5310632,7.794085678
ENSMUSG00000001999,Blvra,28.05344736,9.587510542,44.99650501,80.3511608,48.80801765,5.631306778,37.14415896,25.02298987,15.32742848,2.641089766,23.89394339,26.26268
ENSMUSG00000002006,Pdzd4,0,0,0,0,0,0,0,0,0,0,0,4.405352775
ENSMUSG00000002007,Srpk3,0,0,0,0,0,0,9.004644596,0.21571543,0,22.66935383,0,0
ENSMUSG00000002010,Idh3g,44.69532292,47.81770883,49.49615551,29.80384303,29.16202313,37.74497516,13.73208301,25.45442073,46.9711518,32.13325883,53.04455432,47.44226065
ENSMUSG00000002012,Pnck,0,0,0,0.238430744,0,0,0,0,0,0,0,0
ENSMUSG00000002014,Ssr4,64.98256169,147.2881307,218.0003088,182.1610886,161.3120332,104.2552741,95.2241166,112.1720236,48.70166792,195.0004611,86.7350145,145.0377683
ENSMUSG00000002015,Bcap31,120.2969862,88.32494087,65.9431539,79.63586857,34.68745909,110.6475683,44.79810686,67.51892957,141.9023218,38.73598324,7.646061884,75.06043382
ENSMUSG00000002017,Fam98a,10.61910154,0.119843882,10.70606499,0.476861488,0,0,0,2.372869729,16.81072801,0.220090814,0,6.608029162
ENSMUSG00000002020,Ltbp2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002028,Kmt2a,90.34161016,70.22851472,97.44070741,32.66501196,69.22143384,93.14485806,116.3850314,182.4952537,93.69508702,266.089794,141.6910843,110.8115659
ENSMUSG00000002031,Ift46,11.57006586,7.43032067,2.017084707,0.238430744,15.96237055,12.32799592,2.926509494,18.12009611,24.96887543,57.22361161,8.123940752,26.77098994
ENSMUSG00000002032,Tmem25,0,0,0.465481086,0,11.20435625,0,0,0,0,0,0,0
ENSMUSG00000002033,Cd3g,0,7.43032067,0,0.238430744,9.055575602,9.13184883,23.41207595,0,0.741649765,0,0,0
ENSMUSG00000002043,Trappc6a,4.120845376,56.32662443,11.17154607,1.430584465,31.92474111,67.57568134,21.83626314,30.63159105,68.478995,66.6875166,62.60213167,26.43211665
