"Symbol","Gene_Symbol","TR.MC.3","TR.MC.2","TR.MC.1","NCM.2","NCM.1","DC.3","DC.2","DC.1"
"ENSMUSG00000105678","NoGeneName",0,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105679","NoGeneName",0.743886969,0.576170215,0.168896209,0,0.218081469,0.571237819,0.725551061,0.194939513
"ENSMUSG00000105680","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105681","NoGeneName",0,0,0,0,0,0,0,0.129959675
"ENSMUSG00000105682","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105683","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105684","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105685","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105686","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105687","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105688","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105689","NoGeneName",0,0.064018913,0,0,0,0.071404727,0,0
"ENSMUSG00000105690","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105691","NoGeneName",0.247962323,0.064018913,0.168896209,0,0.072693823,0.214214182,0.36277553,0.259919351
"ENSMUSG00000105692","NoGeneName",3.099529039,3.457021287,3.828314076,0,5.597424371,2.998998549,4.957932247,2.469233834
"ENSMUSG00000105693","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105694","NoGeneName",0.185971742,0.128037825,0.168896209,0,0,0.142809455,0.423238119,0
"ENSMUSG00000105695","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105696","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105697","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105698","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105699","NoGeneName",0.061990581,0.192056738,0.281493682,0,0,0.285618909,0.36277553,0.194939513
"ENSMUSG00000105700","NoGeneName",0,0.128037825,0.337792418,0,0,0.357023637,0,0.194939513
"ENSMUSG00000105701","NoGeneName",0.061990581,0.128037825,0,5.558118857,2.471589982,0,0.120925177,0.194939513
"ENSMUSG00000105702","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105703","NoGeneName",100.114788,136.1682274,98.8042824,475.465408,358.3805474,296.472428,267.9701917,205.011388
"ENSMUSG00000105704","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105705","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105706","NoGeneName",0,0,0.056298736,0,0.145387646,0,0.060462588,0
"ENSMUSG00000105707","NoGeneName",0,0,0,0,0,0.856856728,0.181387765,0.974697566
"ENSMUSG00000105708","NoGeneName",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000105709","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105710","NoGeneName",0.80587755,0.384113476,0.450389891,0.351779674,0,0.428428364,0.120925177,0.389879026
"ENSMUSG00000105711","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105712","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105713","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105714","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105715","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105716","NoGeneName",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000105717","NoGeneName",0.371943485,0.448132389,0.225194946,0.914627154,1.017713522,0.999666183,0.483700707,0.454858864
"ENSMUSG00000105718","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105719","NoGeneName",0.123981162,0.064018913,0.225194946,0.14071187,0,0.214214182,0.302312942,0.519838702
"ENSMUSG00000105720","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105721","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105722","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105723","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105724","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105725","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105726","NoGeneName",0,0.064018913,0.112597473,0,0,0,0.241850354,0
"ENSMUSG00000105727","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105728","NoGeneName",1.6117551,1.536453905,1.801559565,2.040322112,1.235794991,1.499499274,2.055728005,0.909717728
"ENSMUSG00000105729","NoGeneName",0,0.128037825,0,0,0,0,0,0
"ENSMUSG00000105730","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105731","NoGeneName",0.247962323,0.064018913,0.112597473,0.070355935,0,0.071404727,0,0.129959675
"ENSMUSG00000105732","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105733","NoGeneName",0.867868131,1.344397167,1.182273465,0,0,0.142809455,1.269714356,0.844737891
"ENSMUSG00000105734","NoGeneName",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000105735","NoGeneName",0.123981162,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105736","NoGeneName",0,0,0.168896209,0,0,0.071404727,0,0
"ENSMUSG00000105737","NoGeneName",0,0,0.112597473,0,0,0,0,0
"ENSMUSG00000105738","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105739","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105740","NoGeneName",0.061990581,0,0.112597473,0.14071187,0.363469115,0.071404727,0,0.129959675
"ENSMUSG00000105741","NoGeneName",0,0.064018913,0.056298736,0,0,0,0.060462588,0
"ENSMUSG00000105742","NoGeneName",0.371943485,0.832245865,0.225194946,0.14071187,0,0.214214182,0,0.129959675
"ENSMUSG00000105743","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105744","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105745","NoGeneName",0,0.128037825,0.056298736,0.14071187,3.780078796,0.285618909,0,0.064979838
"ENSMUSG00000105746","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105747","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105748","NoGeneName",1.053839873,1.792529556,0.731883573,16.74471251,5.233955256,2.998998549,3.204517184,2.469233834
"ENSMUSG00000105749","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105750","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105751","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105752","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105753","NoGeneName",0,0,0,0.492491544,0,0,0.060462588,0.064979838
"ENSMUSG00000105754","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105755","NoGeneName",0.123981162,0.192056738,0.337792418,0,0,0,0.181387765,0.129959675
"ENSMUSG00000105756","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105757","NoGeneName",0.185971742,0,0,0,0,0,0,0
"ENSMUSG00000105758","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105759","NoGeneName",0,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105760","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105761","NoGeneName",0,0.064018913,0,0,0,0.214214182,0,0.064979838
"ENSMUSG00000105762","NoGeneName",0,0,0,1.547830568,0,0,0,0
"ENSMUSG00000105763","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105764","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105765","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105766","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105767","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105768","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105769","NoGeneName",1.735736262,2.11262412,1.914157038,0,0,0.856856728,1.572027298,1.039677404
"ENSMUSG00000105770","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105771","NoGeneName",0.061990581,0.128037825,0.056298736,0,0,0,0.302312942,0.129959675
"ENSMUSG00000105772","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105773","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105774","NoGeneName",0,0,0.112597473,0.14071187,0,0.071404727,0,0.064979838
"ENSMUSG00000105775","NoGeneName",0.309952904,0.128037825,0.225194946,0.14071187,0.508856761,0.214214182,0.241850354,0.064979838
"ENSMUSG00000105776","NoGeneName",0.123981162,0.064018913,0.168896209,0,0,0.142809455,0.36277553,0.194939513
"ENSMUSG00000105777","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105778","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105779","NoGeneName",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000105780","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105781","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105782","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105783","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105784","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105785","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105786","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105787","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105788","NoGeneName",0,0,0.056298736,0,0,0.071404727,0,0.064979838
"ENSMUSG00000105789","NoGeneName",0.247962323,0.064018913,0.281493682,1.899610242,0,0.214214182,0.302312942,0.194939513
"ENSMUSG00000105790","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105791","NoGeneName",0,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105792","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105793","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105794","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105795","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105796","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105797","NoGeneName",0.185971742,0.064018913,0.056298736,0,0,0,0,0
"ENSMUSG00000105798","NoGeneName",0,0.256075651,0,0,0,0.142809455,0,0
"ENSMUSG00000105799","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105800","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105801","NoGeneName",4.835265301,6.465910185,7.20623826,4.854559508,28.71406008,6.283616007,9.492626376,3.508911237
"ENSMUSG00000105802","NoGeneName",0.061990581,0.256075651,0.112597473,0.070355935,0,0,0.060462588,0.064979838
"ENSMUSG00000105803","NoGeneName",0,0.064018913,0,0,0,0,0,0.064979838
"ENSMUSG00000105804","NoGeneName",0.061990581,0.640189127,0.168896209,6.61345788,0,0.357023637,0.302312942,0.194939513
"ENSMUSG00000105805","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105806","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105807","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105808","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105809","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105810","NoGeneName",0.309952904,0.064018913,0.056298736,0,0,0.428428364,0.181387765,0.194939513
"ENSMUSG00000105811","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105812","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105813","NoGeneName",0,0,0.056298736,0,0,0.071404727,0,0.129959675
"ENSMUSG00000105814","NoGeneName",1.363792777,0.896264778,1.801559565,2.603169591,2.835059097,1.642308729,3.023129419,1.689475781
"ENSMUSG00000105815","NoGeneName",0.061990581,0.128037825,0.225194946,0.914627154,1.308488814,0.357023637,0.725551061,0.259919351
"ENSMUSG00000105816","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105817","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105818","NoGeneName",0.371943485,0.384113476,0.506688628,0,0,0.428428364,0.967401414,0.454858864
"ENSMUSG00000105819","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105820","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105821","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105822","NoGeneName",0,0.064018913,0.056298736,0,0,0,0.060462588,0
"ENSMUSG00000105823","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105824","NoGeneName",0.247962323,0.256075651,0.337792418,0,0,0.499833091,0.302312942,0.649798377
"ENSMUSG00000105825","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105826","NoGeneName",0.185971742,0.192056738,0.056298736,0,0,0.571237819,0.241850354,0.324899189
"ENSMUSG00000105827","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105828","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105829","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105830","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105831","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105832","NoGeneName",0,0.064018913,0.056298736,0.211067805,0.145387646,0.142809455,0.060462588,0.064979838
"ENSMUSG00000105833","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105834","NoGeneName",0.185971742,0.064018913,0.056298736,0,0,0,0.181387765,0
"ENSMUSG00000105835","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105836","NoGeneName",0,0,0.112597473,0,0,0.142809455,0,0
"ENSMUSG00000105837","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105838","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105839","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105840","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105841","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105842","NoGeneName",1.6117551,1.216359342,1.745260829,9.005559667,31.11295624,4.56990255,2.418503535,2.144334645
"ENSMUSG00000105843","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105844","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105845","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105846","NoGeneName",0.123981162,0.128037825,0,0,0.654244407,0.071404727,0.544163295,0.129959675
"ENSMUSG00000105847","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105848","NoGeneName",0.433934065,0.576170215,0.675584837,0,0,0.785452001,0.483700707,0.259919351
"ENSMUSG00000105849","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105850","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105851","NoGeneName",0.619905808,0.576170215,0.394091155,0,0,0.071404727,0.241850354,0.324899189
"ENSMUSG00000105852","NoGeneName",1.053839873,1.472434993,1.125974728,4.784203573,9.886359927,0.785452001,0.786013649,0.58481854
"ENSMUSG00000105853","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105854","NoGeneName",0,0,0.112597473,0,0.145387646,0,0.060462588,0
"ENSMUSG00000105855","NoGeneName",0.309952904,0.064018913,0.168896209,0.211067805,0.290775292,0,0.120925177,0.129959675
"ENSMUSG00000105856","NoGeneName",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000105857","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105858","NoGeneName",0.309952904,0.320094564,0.168896209,0,0,0,0.120925177,0.129959675
"ENSMUSG00000105859","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105860","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105861","NoGeneName",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000105862","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105863","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105864","NoGeneName",0,0.064018913,0.112597473,12.17157674,0,0.499833091,1.027864002,0.324899189
"ENSMUSG00000105865","NoGeneName",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000105866","NoGeneName",0.619905808,0.576170215,0.450389891,0,6.54244407,0.714047273,0.604625884,0.324899189
"ENSMUSG00000105867","NoGeneName",0,0,0,0,0,0.071404727,0.060462588,0
"ENSMUSG00000105868","NoGeneName",0.185971742,0.448132389,0.394091155,4.784203573,1.090407345,0.499833091,0.665088472,0.194939513
"ENSMUSG00000105869","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105870","NoGeneName",0.80587755,0.768226953,0.450389891,0,0,0.285618909,0.604625884,0.714778215
"ENSMUSG00000105871","NoGeneName",0,0.192056738,0,0,0,0,0.120925177,0
"ENSMUSG00000105872","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105873","NoGeneName",0,0,0,0,0,0,0,0.064979838
"ENSMUSG00000105874","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105875","NoGeneName",0.371943485,0.256075651,0.112597473,0,0,0,0.060462588,0.324899189
"ENSMUSG00000105876","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105877","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105878","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105879","NoGeneName",0,0.256075651,0.281493682,0.351779674,0.145387646,0.142809455,0.181387765,0.324899189
"ENSMUSG00000105880","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105881","NoGeneName",0.185971742,0,0.225194946,1.618186503,0,0.499833091,0.181387765,0
"ENSMUSG00000105882","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105883","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105884","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105885","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105886","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105887","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105888","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105889","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105890","NoGeneName",0,0,0.056298736,0,0,0.071404727,0.060462588,0
"ENSMUSG00000105891","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105892","NoGeneName",0,0,0.056298736,0,0,0,0.060462588,0
"ENSMUSG00000105893","NoGeneName",0.433934065,0.512151302,0.168896209,4.784203573,0,0.214214182,0.36277553,0.909717728
"ENSMUSG00000105894","NoGeneName",0,0.128037825,0,0,0,0,0,0
"ENSMUSG00000105895","NoGeneName",0.371943485,0.768226953,0.6192861,0.070355935,0,1.285285092,0.786013649,0.259919351
"ENSMUSG00000105896","NoGeneName",0,0.128037825,0.281493682,0,0,0.071404727,0.120925177,0.324899189
"ENSMUSG00000105897","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105898","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105899","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105900","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105901","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105902","NoGeneName",0,0,0,0,0.145387646,0,0,0
"ENSMUSG00000105903","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105904","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105905","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105906","NoGeneName",0,0.064018913,0,0,3.416609681,0,0,0
"ENSMUSG00000105907","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105908","NoGeneName",0,0,0,0,0,0,0.060462588,0
"ENSMUSG00000105909","NoGeneName",0,0.064018913,0,0,0,0,0,0
"ENSMUSG00000105910","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105911","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105912","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105913","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105914","NoGeneName",0,0,0,0,0.072693823,0,0,0.064979838
"ENSMUSG00000105915","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105916","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105917","NoGeneName",0,0,0,0.211067805,0,0,0,0
"ENSMUSG00000105918","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105919","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105920","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105921","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105922","NoGeneName",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000105923","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105924","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105925","NoGeneName",0,0,0,0,0,0.142809455,0,0.194939513
"ENSMUSG00000105926","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105927","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105928","NoGeneName",0,0.128037825,0,0,0,0,0,0
"ENSMUSG00000105929","NoGeneName",0.247962323,0.448132389,0.225194946,0,0,0.357023637,0.302312942,0
"ENSMUSG00000105930","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105931","NoGeneName",0,0.128037825,0.112597473,0.351779674,0.218081469,0.071404727,0.241850354,0.064979838
"ENSMUSG00000105932","NoGeneName",0,0,0.056298736,0,0,0,0,0
"ENSMUSG00000105933","NoGeneName",0.185971742,0.384113476,0.056298736,4.291712029,0,0.071404727,0.36277553,0.064979838
"ENSMUSG00000105934","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105935","NoGeneName",0.061990581,0.448132389,0.168896209,0,0,0.357023637,0.241850354,0.259919351
"ENSMUSG00000105936","NoGeneName",1.115830454,0.640189127,0.337792418,6.89488162,0,0.571237819,0.604625884,0.194939513
"ENSMUSG00000105937","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105938","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105939","NoGeneName",0.061990581,0.064018913,0.168896209,0.14071187,0.145387646,0,0,0.129959675
"ENSMUSG00000105940","NoGeneName",0,0.256075651,0,0,0,0,0,0
"ENSMUSG00000105941","NoGeneName",0.557915227,0.512151302,1.125974728,0.562847479,0,0.856856728,1.088326591,0.454858864
"ENSMUSG00000105942","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105943","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105944","NoGeneName",0,0.064018913,0,0,0,0,0.060462588,0
"ENSMUSG00000105945","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105946","NoGeneName",0,0,0,0.070355935,0,0,0,0
"ENSMUSG00000105947","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105948","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105949","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105950","NoGeneName",1.177821035,0.512151302,0.957078519,1.055339023,2.980446743,0.571237819,0.786013649,0.779758053
"ENSMUSG00000105951","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105952","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105953","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105954","NoGeneName",1.859717423,3.136926723,4.109807758,0,0.581550584,1.856522911,4.11145601,0.389879026
"ENSMUSG00000105955","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105956","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105957","NoGeneName",1.549764519,2.560756509,0.957078519,0,7.850932883,0.714047273,1.692952475,1.299596755
"ENSMUSG00000105958","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105959","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105960","NoGeneName",0,0,0,0.14071187,0.072693823,0,0,0
"ENSMUSG00000105961","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105962","NoGeneName",0.557915227,1.088321516,1.069675992,0,2.18081469,1.142475638,1.451102121,1.299596755
"ENSMUSG00000105963","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105964","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105965","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105966","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105967","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105968","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105969","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105970","NoGeneName",0.061990581,0.256075651,0.337792418,0.070355935,7.560157591,0.214214182,0.241850354,0.064979838
"ENSMUSG00000105971","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105972","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105973","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105974","NoGeneName",0.061990581,0.064018913,0,0.14071187,0.072693823,0.142809455,0.060462588,0.129959675
"ENSMUSG00000105975","NoGeneName",0.185971742,0.064018913,0,0,0,0.071404727,0,0
"ENSMUSG00000105976","NoGeneName",0.123981162,0.384113476,0.337792418,0,0,0.214214182,0.544163295,0.129959675
"ENSMUSG00000105977","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105978","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105979","NoGeneName",0.185971742,0.064018913,0,0.070355935,0,0,0.060462588,0
"ENSMUSG00000105980","NoGeneName",0,0,0,0,0.072693823,0,0,0
"ENSMUSG00000105981","NoGeneName",1.735736262,0.70420804,0.450389891,0,0,0.928261456,0.906938826,0.389879026
"ENSMUSG00000105982","NoGeneName",0,0,0,0,0,0.071404727,0,0
"ENSMUSG00000105983","NoGeneName",0,0.256075651,0,0,0,0,0,0
"ENSMUSG00000105984","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105985","NoGeneName",0.061990581,0,0,0,0,0,0,0
"ENSMUSG00000105986","NoGeneName",0.80587755,1.088321516,1.238572201,2.321745852,0.72693823,1.285285092,1.088326591,1.104657241
"ENSMUSG00000105987","NoGeneName",66.08195911,73.87782528,58.77588081,54.52584954,37.80078796,132.8127929,113.6696662,112.0252402
"ENSMUSG00000105988","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105989","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105990","NoGeneName",0.185971742,0.192056738,0.337792418,0.28142374,0.072693823,0.428428364,0.302312942,0.259919351
"ENSMUSG00000105991","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105992","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105993","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105994","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105995","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105996","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105997","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105998","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000105999","NoGeneName",0,0,0,0,0,0,0,0
"ENSMUSG00000106000","NoGeneName",0,0,0,0,0,0,0,0
